Unnamed: 0,item_id,epocas,prediction_order,auto_order,training_mse,training_rmse,training_mae,trainig_mape,validation_mse,validation_rmse,validation_mae,validation_mape
0,440500,62,14,180,8.874172576064243,78.7509389097707,6.541194198784855,28.434970172471026,8.874172576064243,892.8765292536158,20.519795434728906,90.26812830078556
0,443720,46,14,180,2.05070428992385,4.205388084712082,1.5698782339030022,14.008531809619504,2.05070428992385,506.8321962091453,17.65566323632563,114.35845130510032
0,454619,41,14,180,2.526055040223598,6.380954066239044,1.8103123089881583,16.094680426117527,2.526055040223598,55.91202354459907,5.643102774246903,166.48864682744312
0,456718,36,14,180,2.700206826375748,7.29111690520619,2.1085206061198787,18.028932120585043,2.700206826375748,237.1164626840555,11.546745188606726,68.26248724840147
0,457741,64,14,180,1.338648746155117,1.791980465582667,1.0368018040139413,9.223055129058997,1.338648746155117,69.73029953380123,6.863918447114804,38.89022615015803
0,457742,37,14,180,0.740926661836959,0.5489723182208593,0.4682622537601592,8.484003666514619,0.740926661836959,44.365151771271606,5.3555727376572975,107.18993838629652
0,457743,74,14,180,1.7845078328371349,3.184468205457088,1.4051038634682136,13.141539689367718,1.7845078328371349,41.44496876323776,4.767500969660878,46.83417776635608
0,477619,53,14,180,1.7364206253879488,3.015156588272675,1.148465036499587,13.013127326117216,1.7364206253879488,192.12284772273992,10.012737776207729,56.30984767156962
0,487243,15,14,180,7.909293791994989,62.55692828809047,6.216532315532685,22.65015254651821,7.909293791994989,185.3195005255085,12.03118893037337,72.06001922576918
0,488356,42,14,180,0.906389533662991,0.8215419867338144,0.6559567830197741,10.661215326689838,0.906389533662991,4.761217021891537,1.6380114516464297,39.50183664037251
0,488359,38,14,180,0.7295104126360329,0.532185442144395,0.5454628041553623,12.820851854973773,0.7295104126360329,18.59177900738585,3.391934805328401,95.14154660799016
0,489322,54,14,180,0.8811936973573227,0.7765023322622688,0.7187127783259379,11.971456153016607,0.8811936973573227,19.31494773679819,2.980798926003796,95.72876161170282
0,489323,60,14,180,2.5096540554355844,6.298363477964275,2.3753786709160685,30.73744448016428,2.5096540554355844,30.383497105416154,4.611876825947498,42.70923178409883
0,494759,29,14,180,0.446873235030406,0.1996956881865405,0.3267810489492778,7.515811996109001,0.446873235030406,9.555879403772634,2.752882055991848,56.02298662872182
0,494935,24,14,180,0.6324545492605458,0.3999987568803601,0.3684125540774802,10.266885931569837,0.6324545492605458,15.69411734546571,3.340152114661414,152.87095717164036
0,494936,23,14,180,0.4076548461930179,0.1661824736246531,0.2972886346632544,9.342959413208913,0.4076548461930179,5.850699941974076,2.021910181598286,86.29799092502034
0,494937,33,14,180,0.520359881290369,0.2707744060565269,0.3587534247744599,7.373125395892509,0.520359881290369,22.40404137602778,4.154705530642472,83.08925224241553
0,494938,40,14,180,1.775707955522325,3.153138743305275,1.342758147677737,15.2019849912188,1.775707955522325,92.219949378186,7.372176631509274,154.1133569828147
0,494939,26,14,180,1.9296100062327812,3.723394776153675,1.6366936049316625,40.68893312286085,1.9296100062327812,50.104104403372006,5.606484007403735,83.26984876608324
0,498422,16,14,180,10.473638014062216,109.69709324960913,7.951651943627116,17.066974417211693,10.473638014062216,628.0342237434228,19.65852012238569,184.0829811146428
